JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457640.215,2.1,,,Vis.,KYUA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457640.479,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457640.92083,2.1,,,Vis.,HMQ,,18,21,X15363XM,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457641.39722,2.1,,,Vis.,TCGA,UZ,18,21,aavso beginners,,,,Z,,,,BET PER,BAA-VSS,STD,,,,
2457641.541,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457641.95833,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457642.215,2.1,,,Vis.,MEGA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457642.215,2.1,,,Vis.,LCHD,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457642.3736,2.1,,,Vis.,JDAA,,1.8,3.0,SKY-CHARTS (CdC),,,,Z,,,,BET PER,AAVSO,STD,,,,
2457642.4271,2.1,,,Vis.,KBA,K,18,22,A,BRIGHT STAR CATALOG,,,Z,,,,BET PER,AAVSO,STD,,,,
2457642.583,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457643.215,2.1,,,Vis.,LCHD,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457643.215,2.1,,,Vis.,VANA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457643.215,2.1,,,Vis.,MANH,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457643.215,2.1,,,Vis.,KYUA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457643.312,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457644.00694,2.30,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457644.541,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457645.01042,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457645.548,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457645.99306,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457646.506,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457647.00694,3.20,,,Vis.,ASA,,320,340,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457648.95833,2.15,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457649.222,2.1,,,Vis.,LCHD,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457649.95833,2.50,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457651.309,2.1,,,Vis.,KBA,K,18,22,A,BRIGHT STAR CATALOG,,,Z,,,,BET PER,AAVSO,STD,,,,
2457652.00694,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457653.01042,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457653.29306,2.1,,,Vis.,KMIC,,1.8,3.0,X15399AFB,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457654.01042,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457654.312,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457655.3507,2.1,,,Vis.,KBA,K,18,22,A,BRIGHT STAR CATALOG,,,Z,,,,BET PER,AAVSO,STD,,,,
2457655.562,2.6,,,Vis.,MQA,BU,2.0,3.0,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457655.6255,3.193,0.021,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.788,,BET PER,AAVSO,STD,,,,
2457655.6264,3.186,0.019,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.802,,BET PER,AAVSO,STD,,,,
2457655.6280,3.175,0.014,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.754,,BET PER,AAVSO,STD,,,,
2457655.6288,3.178,0.013,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.775,,BET PER,AAVSO,STD,,,,
2457655.6347,3.236,0.013,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.770,,BET PER,AAVSO,STD,,,,
2457655.6355,3.222,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.769,,BET PER,AAVSO,STD,,,,
2457655.6374,3.235,0.010,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.785,,BET PER,AAVSO,STD,,,,
2457655.6384,3.233,0.007,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.783,,BET PER,AAVSO,STD,,,,
2457655.6392,3.241,0.011,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.789,,BET PER,AAVSO,STD,,,,
2457655.6443,3.251,0.019,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.774,,BET PER,AAVSO,STD,,,,
2457655.6451,3.245,0.013,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.786,,BET PER,AAVSO,STD,,,,
2457655.6460,3.245,0.003,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.764,,BET PER,AAVSO,STD,,,,
2457655.6468,3.258,0.020,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.781,,BET PER,AAVSO,STD,,,,
2457655.6480,3.241,0.006,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.760,,BET PER,AAVSO,STD,,,,
2457655.6488,3.234,0.008,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.766,,BET PER,AAVSO,STD,,,,
2457655.6502,3.237,0.009,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.781,,BET PER,AAVSO,STD,,,,
2457655.6509,3.237,0.013,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.760,,BET PER,AAVSO,STD,,,,
2457655.6519,3.231,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.755,,BET PER,AAVSO,STD,,,,
2457655.6527,3.233,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.737,,BET PER,AAVSO,STD,,,,
2457655.6538,3.238,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.769,,BET PER,AAVSO,STD,,,,
2457655.6546,3.227,0.008,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.760,,BET PER,AAVSO,STD,,,,
2457655.6556,3.225,0.016,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.745,,BET PER,AAVSO,STD,,,,
2457655.6564,3.211,0.006,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.747,,BET PER,AAVSO,STD,,,,
2457655.6576,3.210,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.753,,BET PER,AAVSO,STD,,,,
2457655.6583,3.215,0.009,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.756,,BET PER,AAVSO,STD,,,,
2457655.6595,3.201,0.014,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.741,,BET PER,AAVSO,STD,,,,
2457655.6603,3.219,0.011,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.749,,BET PER,AAVSO,STD,,,,
2457655.6613,3.207,0.021,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.766,,BET PER,AAVSO,STD,,,,
2457655.6621,3.204,0.017,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.741,,BET PER,AAVSO,STD,,,,
2457655.6631,3.181,0.017,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.732,,BET PER,AAVSO,STD,,,,
2457655.6639,3.193,0.008,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.744,,BET PER,AAVSO,STD,,,,
2457656.00000,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457657.00000,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457658.208,2.1,,,Vis.,KYUA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457658.208,2.1,,,Vis.,MANH,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457658.208,2.1,,,Vis.,VANA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457658.229,2.1,,,Vis.,KYUA,,2.0,,AAVSO,,,,Z,,,,bet Per,AAVSO,STD,,,,
2457658.2799,2.1,,,Vis.,KBA,K,18,22,A,BRIGHT STAR CATALOG,,,Z,,,,BET PER,AAVSO,STD,,,,
2457659.02083,2.20,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457659.201,2.1,,,Vis.,MANH,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457659.201,2.1,,,Vis.,KYUA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457659.2806,2.1,,,Vis.,KBA,K,18,22,A,BRIGHT STAR CATALOG,,,Z,,,,BET PER,AAVSO,STD,,,,
2457659.321,2.07,,,TG,SMAI,,Pi Per,HD 19981,15107ELA,,0,1.939,Z,4.68,7.05,2457659.324,BET PER,AAVSO,STD,,,,
2457660.583,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457661.01736,2.15,,,Vis.,ASA,,210,290,290,,,,Z,,,,BET PER,AAVSO,STD,,,,
2457661.2958,2.727,0.007,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.830,,BET PER,AAVSO,STD,,,,
2457661.2966,2.763,0.017,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.900,,BET PER,AAVSO,STD,,,,
2457661.2977,2.764,0.017,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.912,,BET PER,AAVSO,STD,,,,
2457661.2984,2.745,0.019,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.875,,BET PER,AAVSO,STD,,,,
2457661.3167,2.890,0.022,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.867,,BET PER,AAVSO,STD,,,,
2457661.3175,2.922,0.021,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.902,,BET PER,AAVSO,STD,,,,
2457661.3192,2.908,0.003,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.870,,BET PER,AAVSO,STD,,,,
2457661.3200,2.906,0.010,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.870,,BET PER,AAVSO,STD,,,,
2457661.3368,3.069,0.025,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.853,,BET PER,AAVSO,STD,,,,
2457661.3376,3.053,0.021,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.841,,BET PER,AAVSO,STD,,,,
2457661.3391,3.092,0.018,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.857,,BET PER,AAVSO,STD,,,,
2457661.3398,3.093,0.014,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.836,,BET PER,AAVSO,STD,,,,
2457661.3473,3.140,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.820,,BET PER,AAVSO,STD,,,,
2457661.3481,3.135,0.011,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.804,,BET PER,AAVSO,STD,,,,
2457661.3502,3.135,0.016,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.825,,BET PER,AAVSO,STD,,,,
2457661.3509,3.155,0.013,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.816,,BET PER,AAVSO,STD,,,,
2457661.3560,3.196,0.010,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.834,,BET PER,AAVSO,STD,,,,
2457661.3568,3.187,0.011,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.811,,BET PER,AAVSO,STD,,,,
2457661.3619,3.208,0.007,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.815,,BET PER,AAVSO,STD,,,,
2457661.3627,3.216,0.007,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.824,,BET PER,AAVSO,STD,,,,
2457661.3637,3.221,0.006,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.820,,BET PER,AAVSO,STD,,,,
2457661.3645,3.221,0.014,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.818,,BET PER,AAVSO,STD,,,,
2457661.3679,3.253,0.011,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.836,,BET PER,AAVSO,STD,,,,
2457661.3687,3.246,0.006,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.827,,BET PER,AAVSO,STD,,,,
2457661.3697,3.276,0.004,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.828,,BET PER,AAVSO,STD,,,,
2457661.3705,3.237,0.012,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.820,,BET PER,AAVSO,STD,,,,
2457661.3719,3.240,0.005,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.830,,BET PER,AAVSO,STD,,,,
2457661.3726,3.242,0.010,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.797,,BET PER,AAVSO,STD,,,,
2457661.3737,3.253,0.015,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.812,,BET PER,AAVSO,STD,,,,
2457661.3745,3.248,0.005,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.811,,BET PER,AAVSO,STD,,,,
2457661.3764,3.268,0.005,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.813,,BET PER,AAVSO,STD,,,,
2457661.3772,3.277,0.010,,V,VOL,,KAP PER=HD19476,NIU PER=HD23230,,DSLR,1,,Z,3.79,3.815,,BET PER,AAVSO,STD,,,,
